"","lneconaid","l.physint","l.polity2","l.lneconaid","l.lnrgdp","l.lnpop","colony","recep","donor"
"1388",1.56575810909271,1,10,1.61142206192017,9.02689075469971,8.20174789428711,0,"Costa Rica","France"
"1389",9.42509746551514,5,-1,9.70558261871338,7.68453121185303,9.64697742462158,1,"Cote D'Ivoire","France"
"1390",2.85265302658081,1,1,2.69189763069153,9.06056213378906,8.41877937316895,0,"Croatia","France"
"1391",4.39209079742432,4,-7,2.02943730354309,8.60795497894287,9.31314468383789,0,"Cuba","France"
"1392",0,1,10,0,9.89546680450439,6.62498092651367,0,"Cyprus","France"
"1393",2.87225842475891,0,10,3.6360182762146,9.48868846893311,9.23805713653564,0,"Czech Republic","France"
"1394",0,0,10,0,10.2000150680542,8.57885456085205,0,"Denmark","France"
"1397",7.05168533325195,4,8,6.39553689956665,8.72762775421143,9.0155668258667,0,"Dominican Republic","France"
"1399",0.935484886169434,5,9,2.33919095993042,8.37573051452637,9.4458703994751,0,"Ecuador","France"
"1400",8.00422859191895,5,-6,7.95981454849243,8.39500713348389,11.1428279876709,0,"Egypt","France"
"1401",1.19231271743774,3,7,0.544931650161743,8.45717144012451,8.70090675354004,0,"El Salvador","France"
"1403",0.446529299020767,4,-6,1.92640900611877,6.33687877655029,8.343825340271,0,"Eritrea","France"
"1404",1.08618450164795,1,6,3.91922736167908,9.23757648468018,7.27238464355469,0,"Estonia","France"
"1405",5.25310850143433,5,1,2.35559248924255,6.58408689498901,11.0234956741333,0,"Ethiopia","France"
"1408",5.0695104598999,1,6,5.97993898391724,8.45048046112061,6.71030378341675,0,"Fiji","France"
"1409",0,0,10,0,9.97977256774902,8.54942798614502,0,"Finland","France"
"1410",0,2,9,0,10.0902223587036,10.9863300323486,1,"France","France"
"1412",9.95066070556641,2,-4,9.98402500152588,9.31616592407227,7.08264923095703,1,"Gabon","France"
"1413",4.60027456283569,2,-5,6.66421413421631,6.83022594451904,7.18813323974609,0,"Gambia","France"
"1414",2.24667620658875,6,5,0.970269739627838,8.21845054626465,8.5281810760498,0,"Georgia","France"
"1415",0,2,10,0,10.0989198684692,11.31773853302,0,"German Federal Republic","France"
"1416",7.18068361282349,2,2,5.35059690475464,7.10780191421509,9.86053943634033,0,"Ghana","France"
"1418",0,1,10,0,9.50950050354004,9.29908466339111,0,"Greece","France"
"1420",0.739965677261353,4,8,1.89826583862305,8.24909687042236,9.43086814880371,0,"Guatemala","France"
"1421",8.1442346572876,6,-1,8.24552726745605,7.84513425827026,9.03998851776123,0,"Guinea","France"
"1422",8.19249248504639,5,3,4.57510709762573,6.30133628845215,7.1304988861084,0,"Guinea-Bissau","France"
"1423",0,1,6,6.37570810317993,8.18595504760742,6.54990816116333,0,"Guyana","France"
"1424",6.37072706222534,6,2,6.9922308921814,7.56693696975708,8.86306095123291,1,"Haiti","France"
"1425",6.48921918869019,5,7,7.52138996124268,7.67970418930054,8.70683002471924,0,"Honduras","France"
"1427",2.27420830726624,1,10,3.89792466163635,9.28928852081299,9.23505210876465,0,"Hungary","France"
"1429",1.06542158126831,8,9,0.961808145046234,7.86056327819824,13.8022117614746,0,"India","France"
"1430",5.19172763824463,8,6,4.5690131187439,8.18751335144043,12.302939414978,0,"Indonesia","France"
"1431",1.63455164432526,8,3,2.77827453613281,8.66838645935059,11.0858249664307,0,"Iran (Persia)","France"
"1432",1.28549873828888,8,-9,1.1514505147934,7.87954521179199,10.0002212524414,0,"Iraq","France"
"1433",0,1,10,0,10.0514764785767,8.22930812835693,0,"Ireland","France"
"1434",2.82932639122009,5,10,3.13475155830383,9.95032405853271,8.65568828582764,0,"Israel","France"
"1435",0,3,10,0,9.99273490905762,10.9619140625,0,"Italy/Sardinia","France"
"1436",0,2,9,0,8.42088890075684,7.87834119796753,0,"Jamaica","France"
"1437",0,1,10,0,10.0633172988892,11.7500219345093,0,"Japan","France"
"1438",7.71677350997925,4,-2,5.90263080596924,8.26646518707275,8.48525428771973,0,"Jordan","France"
"1439",1.25558519363403,3,-4,0.620791018009186,8.71506500244141,9.72607803344727,0,"Kazakhstan","France"
"1440",6.41367197036743,7,-2,6.06256532669067,7.13332796096802,10.3026266098022,0,"Kenya","France"
"1442",0,8,-9,0,7.16394662857056,9.99738788604736,0,"Korea, People's Republic of","France"
"1443",2.00601029396057,3,8,3.28997015953064,9.24967861175537,10.6751689910889,0,"Korea, Republic of","France"
"1445",1.53205788135529,3,-7,2.71300315856934,10.1402721405029,7.55236864089966,0,"Kuwait","France"
"1446",0.576411962509155,2,-3,1.01366782188416,8.09208679199219,8.43939590454102,0,"Kyrgyz Republic","France"
"1447",7.00931692123413,3,-7,6.54432725906372,7.15205717086792,8.587082862854,1,"Laos","France"
"1448",1.92306184768677,1,8,3.04879140853882,9.0384578704834,7.7937970161438,0,"Latvia","France"
"1450",4.78851652145386,0,2,4.95823240280151,7.50873804092407,7.51725435256958,0,"Lesotho","France"
"1451",1.51933741569519,7,0,1.62842381000519,6.01332378387451,7.99774360656738,0,"Liberia","France"
"1452",0.743872165679932,5,-7,1.47586715221405,9.24327659606934,8.51587390899658,0,"Libya","France"
"1454",1.47607922554016,1,10,4.08169269561768,9.06805038452148,8.19734573364258,0,"Lithuania","France"
"1456",3.57086586952209,2,6,1.6855491399765,8.53861236572266,7.61700201034546,0,"Macedonia (Former Yugoslav Republic of)","France"
"1457",7.88141536712646,1,7,8.27836227416992,6.69820642471313,9.61880207061768,1,"Madagascar (Malagasy)","France"
"1458",4.72887372970581,3,6,5.12155294418335,6.72395277023315,9.26987361907959,0,"Malawi","France"
"1459",1.06777322292328,3,3,2.41827750205994,9.29201507568359,9.96901607513428,0,"Malaysia","France"
"1461",9.12167072296143,1,6,8.26810741424561,7.02048540115356,9.2457447052002,1,"Mali","France"
"1464",8.84117794036865,3,-6,8.61145496368408,7.30419969558716,7.85961389541626,1,"Mauritania","France"
"1465",4.38021230697632,3,10,6.57776689529419,9.55147266387939,7.06418609619141,0,"Mauritius","France"
"1466",2.97683691978455,5,6,1.61550295352936,8.94907665252686,11.4990978240967,0,"Mexico","France"
"1469",4.04568529129028,2,7,2.02287769317627,7.68573045730591,8.39661502838135,0,"Moldova","France"
"1471",1.54185175895691,1,10,1.90368163585663,7.31687355041504,7.84994745254517,0,"Mongolia","France"
"1473",6.88083171844482,4,-6,8.20399284362793,8.22915363311768,10.2954216003418,1,"Morocco","France"
"1474",6.26557397842407,5,6,8.13815593719482,6.95509672164917,9.75990200042725,0,"Mozambique","France"
"1475",4.45182228088379,7,-7,4.57755327224731,6.77587985992432,10.6166820526123,0,"Myanmar (Burma)","France"
"1478",5.9353232383728,5,6,6.7342586517334,8.50034236907959,7.4884672164917,0,"Namibia","France"
"1480",3.86781883239746,6,6,3.98766803741455,7.23100471496582,10.0911026000977,0,"Nepal","France"
"1481",0,0,10,0,10.146728515625,9.6685848236084,0,"Netherlands","France"
"1483",0,0,10,0,9.91214942932129,8.23863220214844,0,"New Zealand","France"
"1484",5.68427991867065,3,8,5.70599555969238,8.08697605133057,8.45660018920898,0,"Nicaragua","France"
"1485",8.03830051422119,2,5,8.10499382019043,6.78414011001587,9.19911956787109,1,"Niger","France"
"1486",2.9205539226532,6,4,1.21333765983582,6.96198749542236,11.6985511779785,0,"Nigeria","France"
"1489",0,0,10,0,10.3845338821411,8.406174659729,0,"Norway","France"
"1491",2.89350438117981,1,-9,3.45390844345093,9.67177772521973,7.80273246765137,0,"Oman","France"
"1492",6.19301795959473,6,-6,0.456247866153717,7.81822109222412,11.8385972976685,0,"Pakistan","France"
"1495",5.65454959869385,2,9,1.93909859657288,8.96486854553223,7.9344277381897,0,"Panama","France"
"1496",0,3,10,6.218101978302,8.47391986846924,8.47767639160156,0,"Papua New Guinea","France"
"1497",2.60207724571228,3,7,5.43446922302246,8.52894592285156,8.60147190093994,0,"Paraguay","France"
"1498",2.29712271690369,6,1,1.69746351242065,8.33137702941895,10.1862163543701,0,"Peru","France"
"1499",1.9194552898407,6,8,4.08914470672607,8.14855575561523,11.2661800384521,0,"Philippines","France"
"1500",8.49577617645264,0,9,6.0576000213623,9.02457237243652,10.5625534057617,0,"Poland","France"
"1501",0,1,10,0,9.73076725006104,9.22786808013916,0,"Portugal","France"
"1503",2.5413076877594,2,8,3.41218400001526,8.54644680023193,10.0204048156738,0,"Rumania","France"
"1504",2.52420330047607,5,4,2.09555411338806,9.05150604248047,11.8948879241943,0,"Russia (Soviet Union)","France"
"1505",6.4062180519104,5,-6,6.88604164123535,6.88243770599365,8.8943452835083,0,"Rwanda","France"
"1517",9.25364303588867,6,-1,10.2369527816772,7.30812740325928,9.16187858581543,1,"Senegal","France"
"1520",1.56300330162048,2,-2,4.08238172531128,10.2215051651001,8.29609775543213,0,"Singapore","France"
"1521",2.51475358009338,1,9,3.30009698867798,9.16377067565918,8.5936222076416,0,"Slovakia","France"
"1522",2.12943124771118,0,10,3.46779108047485,9.77340126037598,7.5624213218689,0,"Slovenia","France"
"1525",3.77379179000854,4,9,1.50990927219391,8.97656154632568,10.6465578079224,0,"South Africa","France"
"1526",0,1,10,0,9.83849906921387,10.6073179244995,0,"Spain","France"
"1527",0.109849825501442,6,5,1.16866433620453,8.26993846893311,9.8555908203125,0,"Sri Lanka (Ceylon)","France"
"1528",4.43220233917236,8,-7,4.64315128326416,6.88830757141113,10.436619758606,0,"Sudan","France"
"1530",0,2,-9,1.69087541103363,9.02512550354004,7.00432825088501,0,"Swaziland","France"
"1531",0,0,10,0,10.0926370620728,9.08984851837158,0,"Sweden","France"
"1532",0,0,10,0,10.2390060424805,8.87338924407959,0,"Switzerland","France"
"1533",2.51508498191833,5,-9,3.08034443855286,7.59819889068604,9.67337703704834,1,"Syria","France"
"1534",0,1,9,1.08525562286377,9.81204319000244,9.99850082397461,0,"Taiwan","France"
"1535",0,6,-1,0,7.27940845489502,8.749680519104,0,"Tajikistan","France"
"1536",6.4183874130249,4,-1,5.16329097747803,6.70842599868774,10.4018411636353,0,"Tanzania/Tanganyika","France"
"1537",2.62817287445068,2,9,2.83321785926819,8.76137161254883,11.0297718048096,0,"Thailand","France"
"1538",8.66143703460693,4,-2,8.10911273956299,6.76690578460693,8.49631690979004,1,"Togo","France"
"1540",0,1,10,0.621526956558228,9.40146446228027,7.03079557418823,0,"Trinidad and Tobago","France"
"1541",8.61150455474854,2,-3,7.61266136169434,8.82362842559814,9.15679264068604,1,"Tunisia","France"
"1542",2.32408022880554,7,7,3.22815847396851,8.60515689849854,11.1146650314331,0,"Turkey/Ottoman Empire","France"
"1543",0,3,-9,0.549662590026855,8.79034519195557,8.39704132080078,0,"Turkmenistan","France"
"1546",5.71127367019653,5,-4,4.93971729278564,6.9390697479248,10.0369310379028,0,"Uganda","France"
"1547",1.64922058582306,2,7,2.98480558395386,8.44607925415039,10.8110542297363,0,"Ukraine","France"
"1548",0.914038479328156,0,-8,1.45563387870789,10.2787609100342,7.75401830673218,0,"United Arab Emirates","France"
"1549",0,1,10,0,10.0774126052856,10.9762058258057,0,"United Kingdom","France"
"1550",0,1,10,0,10.4176139831543,12.5470666885376,0,"United States of America","France"
"1551",2.76428270339966,1,10,3.54894375801086,9.30693244934082,8.10431098937988,0,"Uruguay","France"
"1552",0.213787093758583,5,-9,0.275921195745468,8.18271541595459,10.1008338928223,0,"Uzbekistan","France"
"1554",2.73889851570129,4,7,2.12773561477661,8.88089275360107,10.0502767562866,0,"Venezuela","France"
"1555",3.56045031547546,4,-7,7.34027051925659,7.65994453430176,11.2579956054688,1,"Vietnam, Democratic Republic of","France"
"1558",5.03836631774902,5,-2,5.22974300384521,6.91997051239014,9.73533630371094,0,"Yemen (Arab Republic of Yemen)","France"
"1559",6.30505657196045,8,-6,0.336633443832397,7.56014823913574,9.27171802520752,0,"Yugoslavia (Serbia)","France"
"1560",6.95328664779663,3,1,7.4973087310791,6.72789859771729,9.16845226287842,0,"Zambia","France"
"1561",3.7178361415863,2,-3,6.28727579116821,8.07700347900391,9.39448738098145,0,"Zimbabwe (Rhodesia)","France"
"1562",4.85719203948975,8,-7,5.61726379394531,6.78055810928345,10.1250591278076,0,"Afghanistan","Germany"
"1564",7.41807413101196,3,5,9.10814952850342,8.08874607086182,8.1482982635498,0,"Albania","Germany"
"1565",5.21869850158691,8,-3,4.736647605896,8.63241672515869,10.3302717208862,0,"Algeria","Germany"
"1568",4.11811637878418,6,-3,5.44161605834961,7.54266405105591,9.2034273147583,0,"Angola","Germany"
"1571",4.39763498306274,4,8,5.62790298461914,9.35757732391357,10.5206661224365,0,"Argentina","Germany"
"1572",5.86506319046021,2,5,6.06762170791626,8.06196308135986,8.117995262146,0,"Armenia","Germany"
"1575",0,1,10,0,10.1524295806885,9.84406089782715,0,"Australia","Germany"
"1576",0,1,10,0,10.1701173782349,8.99841403961182,0,"Austria","Germany"
"1577",5.39515352249146,3,-7,7.33048582077026,8.05531311035156,8.95275115966797,0,"Azerbaijan","Germany"
"1579",0,3,-9,0,9.80116176605225,6.43395233154297,0,"Bahrain","Germany"
"1580",4.48827075958252,4,6,3.8727080821991,7.49559736251831,11.7593421936035,0,"Bangladesh","Germany"
"1582",0,3,-7,0,9.13955307006836,9.24786472320557,0,"Belarus (Byelorussia)","Germany"
"1583",0,1,10,0,10.0771589279175,9.2373514175415,0,"Belgium","Germany"
"1585",7.37470483779907,0,6,7.70886278152466,7.10825252532959,8.73715686798096,0,"Benin","Germany"
"1587",3.91626405715942,3,-8,7.31428480148315,6.70122289657593,7.58153629302979,0,"Bhutan","Germany"
"1589",8.59128379821777,1,9,8.20816326141357,7.97766304016113,8.9874382019043,0,"Bolivia","Germany"
"1591",7.20275831222534,1,9,7.234543800354,8.75113868713379,7.35820007324219,0,"Botswana","Germany"
"1592",5.08331727981567,4,8,5.1522364616394,8.85618114471436,12.0627431869507,0,"Brazil","Germany"
"1594",4.11522054672241,3,8,0,8.81994915008545,8.9737606048584,0,"Bulgaria","Germany"
"1595",5.80158758163452,2,-4,7.07442665100098,6.81341171264648,9.38339996337891,0,"Burkina Faso (Upper Volta)","Germany"
"1596",3.36636114120483,7,-1,4.27422857284546,6.71372127532959,8.6311092376709,0,"Burundi","Germany"
"1597",4.01672887802124,5,2,7.0924859046936,7.78129291534424,9.58019542694092,0,"Cambodia (Kampuchea)","Germany"
"1598",6.10878133773804,6,-4,6.05845928192139,6.16724395751953,10.3403549194336,0,"Cameroon","Germany"
"1599",0,0,10,0,10.1530771255493,10.3222408294678,0,"Canada","Germany"
"1602",7.64252614974976,3,5,4.63077116012573,6.83012866973877,8.14394187927246,0,"Central African Republic","Germany"
"1603",6.48303174972534,5,-2,7.02787017822266,6.78153419494629,9.00508689880371,0,"Chad","Germany"
"1604",5.76232385635376,4,8,6.8498363494873,9.3181324005127,9.6140832901001,0,"Chile","Germany"
"1605",3.52807521820068,6,-7,5.80414581298828,8.21372318267822,14.040864944458,0,"China","Germany"
"1606",5.17787885665894,7,7,4.84949827194214,8.70695018768311,10.5717296600342,0,"Colombia","Germany"
"1608",4.00572729110718,8,-6,5.76109981536865,7.32119512557983,7.92201471328735,0,"Congo","Germany"
"1611",8.20320606231689,1,10,6.43379783630371,9.02689075469971,8.20174789428711,0,"Costa Rica","Germany"
"1612",6.04923343658447,5,-1,6.93089437484741,7.68453121185303,9.64697742462158,0,"Cote D'Ivoire","Germany"
"1613",6.39326477050781,1,1,4.36333799362183,9.06056213378906,8.41877937316895,0,"Croatia","Germany"
"1614",7.68790864944458,4,-7,5.43833160400391,8.60795497894287,9.31314468383789,0,"Cuba","Germany"
"1615",0,1,10,0,9.89546680450439,6.62498092651367,0,"Cyprus","Germany"
"1616",0,0,10,0,9.48868846893311,9.23805713653564,0,"Czech Republic","Germany"
"1617",0,0,10,0,10.2000150680542,8.57885456085205,0,"Denmark","Germany"
"1620",7.96437120437622,4,8,6.3867073059082,8.72762775421143,9.0155668258667,0,"Dominican Republic","Germany"
"1622",6.3112268447876,5,9,5.56726121902466,8.37573051452637,9.4458703994751,0,"Ecuador","Germany"
"1623",5.31407117843628,5,-6,6.51662731170654,8.39500713348389,11.1428279876709,0,"Egypt","Germany"
"1624",4.96624183654785,3,7,6.53368234634399,8.45717144012451,8.70090675354004,0,"El Salvador","Germany"
"1626",3.61456894874573,4,-6,4.34791469573975,6.33687877655029,8.343825340271,0,"Eritrea","Germany"
"1627",0,1,6,0,9.23757648468018,7.27238464355469,0,"Estonia","Germany"
"1628",4.95931482315063,5,1,4.53871726989746,6.58408689498901,11.0234956741333,0,"Ethiopia","Germany"
"1631",4.35951471328735,1,6,5.50343132019043,8.45048046112061,6.71030378341675,0,"Fiji","Germany"
"1632",0,0,10,0,9.97977256774902,8.54942798614502,0,"Finland","Germany"
"1633",0,2,9,0,10.0902223587036,10.9863300323486,0,"France","Germany"
"1635",4.39792823791504,2,-4,4.95143556594849,9.31616592407227,7.08264923095703,0,"Gabon","Germany"
"1636",7.33267116546631,2,-5,5.78192281723022,6.83022594451904,7.18813323974609,0,"Gambia","Germany"
"1637",7.1187162399292,6,5,5.77408266067505,8.21845054626465,8.5281810760498,0,"Georgia","Germany"
"1638",0,2,10,0,10.0989198684692,11.31773853302,0,"German Federal Republic","Germany"
"1639",6.11281681060791,2,2,8.28203678131104,7.10780191421509,9.86053943634033,0,"Ghana","Germany"
"1641",0,1,10,0,9.50950050354004,9.29908466339111,0,"Greece","Germany"
"1643",4.92524099349976,4,8,6.65608692169189,8.24909687042236,9.43086814880371,0,"Guatemala","Germany"
"1644",4.92270946502686,6,-1,6.5293116569519,7.84513425827026,9.03998851776123,0,"Guinea","Germany"
"1645",6.69943523406982,5,3,4.60008811950684,6.30133628845215,7.1304988861084,0,"Guinea-Bissau","Germany"
"1646",4.68625974655151,1,6,4.89667749404907,8.18595504760742,6.54990816116333,0,"Guyana","Germany"
"1647",3.2961847782135,6,2,6.55408477783203,7.56693696975708,8.86306095123291,0,"Haiti","Germany"
"1648",7.77186298370361,5,7,8.13969707489014,7.67970418930054,8.70683002471924,0,"Honduras","Germany"
"1650",0,1,10,0,9.28928852081299,9.23505210876465,0,"Hungary","Germany"
"1652",2.79924583435059,8,9,4.44715023040771,7.86056327819824,13.8022117614746,0,"India","Germany"
"1653",5.51720094680786,8,6,6.68636894226074,8.18751335144043,12.302939414978,0,"Indonesia","Germany"
"1654",4.08555793762207,8,3,4.10101890563965,8.66838645935059,11.0858249664307,0,"Iran (Persia)","Germany"
"1655",7.15417814254761,8,-9,6.73712921142578,7.87954521179199,10.0002212524414,0,"Iraq","Germany"
"1656",0,1,10,0,10.0514764785767,8.22930812835693,0,"Ireland","Germany"
"1657",8.30237579345703,5,10,0,9.95032405853271,8.65568828582764,0,"Israel","Germany"
"1658",0,3,10,0,9.99273490905762,10.9619140625,0,"Italy/Sardinia","Germany"
"1659",7.13360929489136,2,9,0,8.42088890075684,7.87834119796753,0,"Jamaica","Germany"
"1660",0,1,10,0,10.0633172988892,11.7500219345093,0,"Japan","Germany"
"1661",8.70295238494873,4,-2,8.90711212158203,8.26646518707275,8.48525428771973,0,"Jordan","Germany"
"1662",3.47328758239746,3,-4,5.25670671463013,8.71506500244141,9.72607803344727,0,"Kazakhstan","Germany"
"1663",4.80520248413086,7,-2,7.0496187210083,7.13332796096802,10.3026266098022,0,"Kenya","Germany"
"1665",2.46839380264282,8,-9,1.7467805147171,7.16394662857056,9.99738788604736,0,"Korea, People's Republic of","Germany"
"1666",0,3,8,2.69258522987366,9.24967861175537,10.6751689910889,0,"Korea, Republic of","Germany"
"1668",0,3,-7,0,10.1402721405029,7.55236864089966,0,"Kuwait","Germany"
"1669",6.47362756729126,2,-3,5.89150285720825,8.09208679199219,8.43939590454102,0,"Kyrgyz Republic","Germany"
"1670",7.16640472412109,3,-7,7.36620712280273,7.15205717086792,8.587082862854,0,"Laos","Germany"
"1671",0,1,8,0,9.0384578704834,7.7937970161438,0,"Latvia","Germany"
"1673",7.32559537887573,0,2,7.01097345352173,7.50873804092407,7.51725435256958,0,"Lesotho","Germany"
"1674",1.98579275608063,7,0,4.08166027069092,6.01332378387451,7.99774360656738,0,"Liberia","Germany"
"1675",0,5,-7,3.73031091690063,9.24327659606934,8.51587390899658,0,"Libya","Germany"
"1677",0,1,10,0,9.06805038452148,8.19734573364258,0,"Lithuania","Germany"
"1679",9.37051486968994,2,6,7.80447912216187,8.53861236572266,7.61700201034546,0,"Macedonia (Former Yugoslav Republic of)","Germany"
"1680",5.5963659286499,1,7,5.87844038009644,6.69820642471313,9.61880207061768,0,"Madagascar (Malagasy)","Germany"
"1681",5.76105690002441,3,6,7.2379903793335,6.72395277023315,9.26987361907959,0,"Malawi","Germany"
"1682",5.36881875991821,3,3,4.49557542800903,9.29201507568359,9.96901607513428,0,"Malaysia","Germany"
"1684",6.6470890045166,1,6,8.09062671661377,7.02048540115356,9.2457447052002,0,"Mali","Germany"
"1687",7.86190223693848,3,-6,7.30415534973145,7.30419969558716,7.85961389541626,0,"Mauritania","Germany"
"1688",4.63492107391357,3,10,5.55329608917236,9.55147266387939,7.06418609619141,0,"Mauritius","Germany"
"1689",3.2006356716156,5,6,4.32686948776245,8.94907665252686,11.4990978240967,0,"Mexico","Germany"
"1692",5.78161478042603,2,7,2.45949172973633,7.68573045730591,8.39661502838135,0,"Moldova","Germany"
